Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
ID29026,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130.0,1,Not_Canceled
ID29027,2,0,2,2,Meal Plan 1,0,Room_Type 1,62,2018,9,3,Online,0,0,0,106.88,0,Canceled
ID29028,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2018,4,17,Online,0,0,0,80.75,1,Not_Canceled
ID29029,1,0,0,2,Meal Plan 1,0,Room_Type 4,63,2018,10,20,Online,0,0,0,132.3,0,Canceled
ID29030,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,9,21,Corporate,1,0,1,110.0,0,Not_Canceled
ID29031,2,0,2,4,Meal Plan 1,0,Room_Type 1,164,2018,7,6,Online,0,0,0,99.45,0,Canceled
ID29032,3,0,1,0,Meal Plan 1,0,Room_Type 4,106,2018,12,25,Online,0,0,0,140.0,2,Canceled
ID29033,2,0,1,1,Not Selected,0,Room_Type 1,231,2018,8,27,Online,0,0,0,94.5,0,Canceled
ID29034,2,0,2,1,Meal Plan 1,0,Room_Type 1,132,2018,7,17,Offline,0,0,0,72.25,0,Not_Canceled
ID29035,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,21,Online,0,0,0,124.0,0,Canceled
ID29036,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2017,12,8,Online,0,0,0,62.37,0,Not_Canceled
ID29037,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
ID29038,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
ID29039,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94.5,0,Canceled
ID29040,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2017,11,18,Online,0,0,0,113.4,1,Not_Canceled
ID29041,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled
ID29042,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
ID29043,2,0,0,1,Meal Plan 1,0,Room_Type 5,7,2018,10,26,Corporate,1,0,3,109.0,0,Not_Canceled
ID29044,1,0,0,1,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0,Canceled
ID29045,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled
ID29046,2,0,2,1,Meal Plan 1,0,Room_Type 1,29,2018,5,8,Online,0,0,0,145.0,1,Not_Canceled
ID29047,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,2017,12,28,Online,0,0,0,91.5,0,Not_Canceled
ID29048,3,0,0,2,Meal Plan 1,0,Room_Type 4,116,2018,7,14,Online,0,0,0,137.7,1,Not_Canceled
ID29049,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,9,Corporate,0,0,0,65.0,0,Not_Canceled
ID29050,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,3,28,Offline,0,0,0,38.67,0,Not_Canceled
ID29051,2,0,1,2,Meal Plan 1,0,Room_Type 1,49,2018,11,4,Offline,0,0,0,112.0,0,Not_Canceled
ID29052,2,0,0,5,Meal Plan 1,0,Room_Type 1,33,2018,2,23,Online,0,0,0,80.46,1,Not_Canceled
ID29053,3,0,1,3,Meal Plan 2,0,Room_Type 4,137,2018,8,8,Online,0,0,0,198.0,0,Canceled
ID29054,2,0,0,4,Meal Plan 1,0,Room_Type 1,126,2018,5,4,Online,0,0,0,76.58,1,Not_Canceled
ID29055,1,0,2,6,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,64.75,0,Canceled
ID29056,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,6,20,Online,0,0,0,99.9,2,Not_Canceled
ID29057,2,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,12,9,Online,0,0,0,131.0,0,Not_Canceled
ID29058,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
ID29059,2,0,2,2,Not Selected,0,Room_Type 1,13,2018,11,12,Online,0,0,0,85.85,0,Not_Canceled
ID29060,1,0,0,2,Not Selected,0,Room_Type 1,0,2017,8,6,Online,0,0,0,0.0,0,Not_Canceled
ID29061,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,10,Online,0,0,0,82.0,0,Not_Canceled
ID29062,2,1,1,4,Meal Plan 1,0,Room_Type 1,55,2017,11,9,Online,0,0,0,79.2,2,Canceled
ID29063,2,0,0,2,Meal Plan 2,0,Room_Type 4,40,2018,6,9,Online,0,0,0,165.6,0,Canceled
ID29064,2,0,1,5,Meal Plan 1,0,Room_Type 5,134,2018,5,30,Online,0,0,0,101.18,0,Not_Canceled
ID29065,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled
ID29066,3,0,0,3,Meal Plan 1,0,Room_Type 4,50,2018,6,30,Online,0,0,0,150.3,2,Not_Canceled
ID29067,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,12,12,Online,0,0,0,104.0,0,Not_Canceled
ID29068,2,2,0,2,Meal Plan 1,0,Room_Type 6,116,2018,9,30,Online,0,0,0,216.45,0,Canceled
ID29069,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,2018,10,22,Online,0,0,0,89.25,0,Canceled
ID29070,3,0,0,3,Meal Plan 1,0,Room_Type 4,106,2018,10,11,Online,0,0,0,151.2,2,Canceled
ID29071,2,0,2,2,Meal Plan 1,0,Room_Type 4,71,2018,4,8,Online,0,0,0,107.95,0,Not_Canceled
ID29072,2,0,0,3,Meal Plan 1,1,Room_Type 1,46,2018,12,7,Online,0,0,0,102.6,2,Not_Canceled
ID29073,3,0,1,2,Meal Plan 1,0,Room_Type 7,45,2018,5,13,Online,0,0,0,194.73,0,Canceled
ID29074,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,2,5,Online,0,0,0,84.65,0,Not_Canceled
ID29075,2,0,1,0,Not Selected,1,Room_Type 1,4,2018,3,28,Online,0,0,0,98.0,1,Not_Canceled
ID29076,2,0,0,3,Meal Plan 1,0,Room_Type 4,38,2018,10,19,Online,0,0,0,161.33,1,Canceled
ID29077,1,0,1,3,Meal Plan 1,0,Room_Type 1,179,2017,8,31,Online,0,0,0,77.56,1,Not_Canceled
ID29078,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
ID29079,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
ID29080,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,1,25,Online,0,0,0,90.0,0,Not_Canceled
ID29081,3,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,115.0,0,Canceled
ID29082,1,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,9,12,Online,0,0,0,108.0,2,Not_Canceled
ID29083,2,1,2,4,Meal Plan 2,1,Room_Type 1,178,2018,7,23,Online,0,0,0,132.25,2,Canceled
ID29084,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2018,4,15,Online,0,0,0,96.3,1,Not_Canceled
ID29085,2,0,1,3,Not Selected,0,Room_Type 1,84,2018,5,16,Online,0,0,0,109.65,1,Canceled
ID29086,2,0,1,5,Meal Plan 1,0,Room_Type 4,196,2018,12,27,Online,0,0,0,101.15,0,Not_Canceled
ID29087,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
ID29088,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,8,19,Online,0,0,0,148.0,0,Not_Canceled
ID29089,2,0,0,3,Not Selected,0,Room_Type 1,122,2018,6,16,Online,0,0,0,116.1,2,Not_Canceled
ID29090,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,12,7,Online,0,0,0,104.0,2,Not_Canceled
ID29091,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,11,16,Corporate,0,0,0,75.0,0,Not_Canceled
ID29092,2,0,1,2,Not Selected,0,Room_Type 1,16,2018,2,12,Online,0,0,0,58.88,0,Not_Canceled
ID29093,1,0,0,2,Meal Plan 1,0,Room_Type 1,75,2017,12,9,Corporate,0,0,0,65.0,0,Not_Canceled
ID29094,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,10,20,Complementary,1,0,1,0.0,0,Not_Canceled
ID29095,1,0,1,2,Meal Plan 1,0,Room_Type 1,24,2018,2,19,Offline,0,0,0,38.33,0,Not_Canceled
ID29096,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,10,Corporate,0,0,0,95.0,0,Not_Canceled
ID29097,2,0,2,2,Meal Plan 1,0,Room_Type 4,24,2018,4,29,Online,0,0,0,156.0,0,Not_Canceled
ID29098,2,0,0,4,Meal Plan 1,0,Room_Type 1,199,2018,8,2,Online,0,0,0,70.44,2,Canceled
ID29099,1,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,120.0,0,Not_Canceled
ID29100,2,0,2,1,Meal Plan 1,0,Room_Type 1,58,2018,11,20,Offline,0,0,0,75.0,1,Not_Canceled
ID29101,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled
ID29102,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130.0,1,Not_Canceled
ID29103,2,0,0,4,Meal Plan 2,0,Room_Type 1,113,2018,12,6,Online,0,0,0,117.3,3,Not_Canceled
ID29104,2,1,2,7,Meal Plan 1,0,Room_Type 1,80,2017,7,31,Online,0,0,0,75.79,1,Not_Canceled
ID29105,2,0,0,3,Meal Plan 1,0,Room_Type 1,250,2018,10,20,Online,0,0,0,96.3,0,Canceled
ID29106,2,2,1,2,Meal Plan 1,0,Room_Type 6,64,2018,4,29,Online,0,0,0,198.9,2,Not_Canceled
ID29107,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,12,26,Online,0,0,0,161.0,1,Not_Canceled
ID29108,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled
ID29109,2,1,2,2,Meal Plan 1,0,Room_Type 1,13,2017,9,13,Online,0,0,0,102.0,2,Not_Canceled
ID29110,2,0,0,2,Meal Plan 2,1,Room_Type 4,1,2018,6,8,Online,0,0,0,183.0,0,Not_Canceled
ID29111,2,0,1,2,Meal Plan 1,0,Room_Type 2,133,2018,3,11,Offline,0,0,0,75.0,0,Canceled
ID29112,2,0,0,1,Meal Plan 1,0,Room_Type 7,4,2017,12,11,Complementary,1,2,7,0.0,1,Not_Canceled
ID29113,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
ID29114,2,0,2,3,Meal Plan 1,0,Room_Type 5,41,2018,7,31,Offline,0,0,0,158.95,1,Not_Canceled
ID29115,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,Offline,0,0,0,94.5,0,Canceled
ID29116,2,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,12,24,Online,0,0,0,108.0,1,Not_Canceled
ID29117,2,0,2,3,Not Selected,0,Room_Type 1,54,2018,6,19,Online,0,0,0,72.77,1,Not_Canceled
ID29118,2,0,0,1,Meal Plan 1,1,Room_Type 1,2,2017,8,12,Online,0,0,0,114.0,1,Not_Canceled
ID29119,2,1,0,2,Meal Plan 1,0,Room_Type 1,86,2018,11,30,Online,0,0,0,109.8,1,Canceled
ID29120,2,0,0,1,Not Selected,1,Room_Type 1,97,2018,4,2,Online,0,0,0,76.5,1,Not_Canceled
ID29121,2,0,0,1,Meal Plan 1,0,Room_Type 1,91,2018,7,6,Online,0,0,0,114.3,0,Not_Canceled
ID29122,2,0,2,1,Not Selected,0,Room_Type 1,20,2018,6,12,Online,0,0,0,99.0,1,Not_Canceled
ID29123,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
ID29124,2,0,1,2,Meal Plan 2,0,Room_Type 1,33,2018,7,11,Online,0,0,0,170.1,0,Canceled
ID29125,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
ID29126,3,0,0,1,Meal Plan 1,0,Room_Type 4,83,2018,7,23,Online,0,0,0,137.7,2,Not_Canceled
ID29127,2,0,1,3,Meal Plan 1,0,Room_Type 1,105,2018,5,16,Online,0,0,0,119.85,1,Not_Canceled
ID29128,2,0,0,3,Meal Plan 1,1,Room_Type 1,0,2017,8,11,Online,0,0,0,133.0,2,Not_Canceled
ID29129,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled
ID29130,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,1,1,0,72.0,0,Not_Canceled
ID29131,1,0,1,0,Not Selected,0,Room_Type 1,180,2018,10,10,Online,0,0,0,98.1,1,Not_Canceled
ID29132,2,0,0,1,Not Selected,0,Room_Type 1,104,2018,7,16,Online,0,0,0,94.5,0,Canceled
ID29133,1,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,11,6,Online,0,0,0,81.0,1,Not_Canceled
ID29134,3,0,2,1,Meal Plan 1,0,Room_Type 4,107,2018,8,20,Online,0,0,0,152.1,2,Not_Canceled
ID29135,2,0,2,5,Meal Plan 1,0,Room_Type 1,179,2018,9,12,Offline,0,0,0,80.75,0,Not_Canceled
ID29136,1,0,1,0,Not Selected,0,Room_Type 1,6,2018,12,12,Online,0,0,0,88.0,1,Not_Canceled
ID29137,3,0,0,2,Meal Plan 1,1,Room_Type 4,54,2018,7,27,Online,0,0,0,160.47,1,Not_Canceled
ID29138,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
ID29139,2,0,1,3,Meal Plan 1,0,Room_Type 4,82,2018,10,10,Offline,0,0,0,90.95,1,Not_Canceled
ID29140,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70.0,0,Canceled
ID29141,2,1,1,1,Not Selected,0,Room_Type 1,19,2018,9,19,Offline,0,0,0,95.9,1,Not_Canceled
ID29142,2,0,0,2,Meal Plan 1,0,Room_Type 1,52,2018,2,19,Online,0,0,0,78.3,1,Canceled
ID29143,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,9,20,Online,0,0,0,179.0,2,Not_Canceled
ID29144,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
ID29145,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,10,27,Corporate,1,2,8,65.0,0,Not_Canceled
ID29146,2,0,1,1,Not Selected,0,Room_Type 1,99,2018,8,29,Online,0,0,0,107.1,0,Canceled
ID29147,2,0,0,4,Meal Plan 1,0,Room_Type 4,167,2017,9,16,Online,0,0,0,102.0,0,Canceled
ID29148,2,0,2,5,Meal Plan 1,0,Room_Type 1,25,2017,11,10,Offline,0,0,0,68.0,1,Not_Canceled
ID29149,2,0,0,3,Meal Plan 2,0,Room_Type 1,150,2018,6,16,Offline,0,0,0,90.0,1,Not_Canceled
ID29150,2,0,1,0,Meal Plan 1,0,Room_Type 4,1,2018,2,1,Online,0,0,0,106.0,1,Not_Canceled
ID29151,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,11,18,Online,0,0,0,111.0,1,Not_Canceled
ID29152,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
ID29153,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,10,6,Complementary,0,0,0,0.0,0,Not_Canceled
ID29154,2,0,1,0,Not Selected,0,Room_Type 1,50,2018,10,9,Online,0,0,0,97.2,2,Not_Canceled
ID29155,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled
ID29156,2,0,2,3,Meal Plan 1,0,Room_Type 1,151,2018,10,6,Online,0,0,0,91.48,2,Not_Canceled
ID29157,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,9,16,Online,0,0,0,127.8,0,Not_Canceled
ID29158,2,0,2,2,Meal Plan 1,0,Room_Type 4,78,2018,10,21,Online,0,0,0,132.3,0,Canceled
ID29159,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
ID29160,2,0,2,1,Meal Plan 1,0,Room_Type 1,57,2018,3,12,Online,0,0,0,78.3,1,Not_Canceled
ID29161,1,0,1,2,Not Selected,0,Room_Type 1,4,2018,10,28,Online,0,0,0,133.33,2,Not_Canceled
ID29162,2,0,0,1,Meal Plan 1,0,Room_Type 2,47,2018,2,20,Online,0,0,0,71.52,0,Not_Canceled
ID29163,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,3,25,Online,0,0,0,139.0,0,Not_Canceled
ID29164,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,4,20,Online,0,0,0,127.0,2,Not_Canceled
ID29165,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,1,21,Offline,0,0,0,60.0,0,Not_Canceled
ID29166,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,1,27,Online,0,0,0,100.0,0,Not_Canceled
ID29167,1,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,Offline,0,0,0,112.0,0,Not_Canceled
ID29168,2,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,10,31,Online,0,0,0,149.0,2,Not_Canceled
ID29169,2,1,2,4,Meal Plan 1,0,Room_Type 2,35,2018,11,26,Corporate,0,0,0,71.25,2,Not_Canceled
ID29170,2,0,1,1,Meal Plan 1,0,Room_Type 1,11,2018,2,13,Online,0,0,0,91.0,1,Not_Canceled
ID29171,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
ID29172,2,0,0,2,Not Selected,0,Room_Type 1,129,2018,5,6,Online,0,0,0,103.5,1,Not_Canceled
ID29173,1,0,1,0,Not Selected,0,Room_Type 1,6,2018,6,12,Online,0,0,0,119.0,1,Canceled
ID29174,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled
ID29175,2,0,0,1,Meal Plan 2,0,Room_Type 1,170,2017,9,12,Offline,0,0,0,96.9,1,Not_Canceled
ID29176,2,0,1,5,Meal Plan 2,0,Room_Type 6,98,2018,10,24,Online,0,0,0,89.5,2,Not_Canceled
ID29177,1,0,0,2,Meal Plan 1,0,Room_Type 1,223,2018,12,30,Online,0,0,0,90.9,0,Not_Canceled
ID29178,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
ID29179,2,0,2,4,Meal Plan 2,0,Room_Type 1,158,2018,8,14,Online,0,0,0,138.83,0,Canceled
ID29180,2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,11,25,Online,0,0,0,108.67,1,Not_Canceled
ID29181,3,0,1,2,Meal Plan 1,0,Room_Type 4,59,2018,4,8,Online,0,0,0,137.7,0,Not_Canceled
ID29182,2,0,1,2,Meal Plan 1,0,Room_Type 1,90,2018,3,18,Online,0,0,0,78.3,0,Not_Canceled
ID29183,2,0,3,5,Meal Plan 1,0,Room_Type 1,21,2017,8,31,Online,0,0,0,103.13,0,Not_Canceled
ID29184,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,5,Corporate,1,3,3,45.0,1,Not_Canceled
ID29185,1,0,1,0,Not Selected,0,Room_Type 1,57,2018,4,24,Online,0,0,0,94.5,0,Canceled
ID29186,2,0,1,1,Meal Plan 1,0,Room_Type 1,16,2018,10,8,Offline,0,0,0,85.0,1,Not_Canceled
ID29187,2,0,0,2,Not Selected,0,Room_Type 1,14,2018,8,30,Online,0,0,0,118.0,0,Canceled
ID29188,3,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,12,22,Offline,0,0,0,92.65,0,Not_Canceled
ID29189,2,0,0,1,Meal Plan 1,0,Room_Type 5,4,2018,10,1,Complementary,0,0,0,0.0,1,Not_Canceled
ID29190,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled
ID29191,1,0,1,0,Meal Plan 1,0,Room_Type 1,34,2018,6,26,Online,0,0,0,94.5,1,Not_Canceled
ID29192,2,0,2,2,Meal Plan 1,0,Room_Type 4,11,2018,5,8,Online,0,0,0,133.5,1,Not_Canceled
ID29193,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,84.33,1,Not_Canceled
ID29194,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,4,26,Online,0,0,0,98.18,0,Canceled
ID29195,2,0,2,0,Not Selected,0,Room_Type 1,18,2018,6,12,Online,0,0,0,99.0,0,Canceled
ID29196,2,0,0,3,Meal Plan 1,0,Room_Type 1,101,2018,3,15,Online,0,0,0,78.3,0,Canceled
ID29197,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,9,15,Corporate,0,0,0,65.0,0,Not_Canceled
ID29198,2,0,0,4,Meal Plan 1,0,Room_Type 4,186,2018,7,26,Online,0,0,0,103.7,0,Canceled
ID29199,2,0,1,2,Meal Plan 1,0,Room_Type 1,16,2018,11,18,Online,0,0,0,104.67,0,Not_Canceled
ID29200,3,0,2,3,Meal Plan 1,0,Room_Type 4,27,2018,2,28,Online,0,0,0,130.92,1,Not_Canceled
ID29201,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
ID29202,2,2,0,3,Meal Plan 1,1,Room_Type 6,122,2018,8,25,Online,0,0,0,198.9,2,Not_Canceled
ID29203,1,1,2,5,Meal Plan 1,0,Room_Type 1,209,2018,8,21,Online,0,0,0,106.25,0,Canceled
ID29204,2,0,1,4,Meal Plan 1,0,Room_Type 1,113,2018,9,7,Offline,0,0,0,118.8,0,Canceled
ID29205,2,1,0,2,Meal Plan 1,0,Room_Type 6,5,2018,12,8,Online,0,0,0,181.0,0,Not_Canceled
ID29206,2,0,2,3,Meal Plan 1,0,Room_Type 4,66,2018,4,15,Online,0,0,0,108.8,0,Not_Canceled
ID29207,1,0,2,3,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,73.15,0,Not_Canceled
ID29208,2,0,2,4,Not Selected,0,Room_Type 1,67,2018,4,3,Online,0,0,0,80.75,0,Not_Canceled
ID29209,2,0,1,4,Meal Plan 1,0,Room_Type 4,142,2018,6,1,Online,0,0,0,83.78,1,Not_Canceled
ID29210,2,0,2,2,Meal Plan 1,0,Room_Type 1,70,2018,4,22,Online,0,0,0,97.33,0,Not_Canceled
ID29211,1,0,1,1,Meal Plan 2,0,Room_Type 1,3,2018,5,21,Offline,0,0,0,91.0,1,Not_Canceled
ID29212,2,0,1,2,Meal Plan 1,0,Room_Type 1,62,2018,11,21,Offline,0,0,0,75.0,0,Not_Canceled
ID29213,2,0,2,3,Meal Plan 1,0,Room_Type 1,24,2017,11,27,Offline,0,0,0,46.4,0,Not_Canceled
ID29214,3,0,0,4,Meal Plan 1,0,Room_Type 4,41,2018,6,8,Online,0,0,0,150.3,0,Canceled
ID29215,2,0,1,2,Meal Plan 2,0,Room_Type 1,309,2018,5,13,Offline,0,0,0,101.0,0,Canceled
ID29216,2,0,2,5,Meal Plan 1,0,Room_Type 1,47,2018,10,30,Offline,0,0,0,75.0,0,Not_Canceled
ID29217,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
ID29218,2,0,1,2,Meal Plan 1,0,Room_Type 1,65,2018,11,18,Online,0,0,0,104.0,1,Not_Canceled
ID29219,2,0,1,3,Meal Plan 1,0,Room_Type 1,216,2018,5,2,Online,0,0,0,69.38,1,Not_Canceled
ID29220,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
ID29221,2,0,2,5,Meal Plan 1,0,Room_Type 1,141,2018,9,19,Online,0,0,0,129.86,3,Not_Canceled
ID29222,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled
ID29223,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,2018,10,18,Online,0,0,0,160.0,1,Not_Canceled
ID29224,2,0,2,3,Meal Plan 1,0,Room_Type 4,49,2018,10,30,Online,0,0,0,124.4,1,Canceled
ID29225,2,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,5,20,Online,0,0,0,156.0,2,Not_Canceled
ID29226,2,2,1,2,Meal Plan 1,0,Room_Type 2,4,2018,2,12,Online,0,0,0,85.03,1,Not_Canceled
ID29227,1,0,0,2,Meal Plan 2,0,Room_Type 1,57,2018,9,16,Offline,0,0,0,91.0,0,Not_Canceled
ID29228,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,2,20,Online,0,0,0,93.0,0,Not_Canceled
ID29229,3,0,1,3,Meal Plan 1,0,Room_Type 4,72,2018,12,19,Online,0,0,0,119.0,0,Canceled
ID29230,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
ID29231,3,0,2,1,Meal Plan 1,0,Room_Type 4,129,2018,8,27,Online,0,0,0,135.9,2,Canceled
ID29232,1,0,1,0,Not Selected,0,Room_Type 1,21,2018,3,20,Online,0,0,0,106.0,1,Not_Canceled
ID29233,2,0,2,2,Not Selected,0,Room_Type 1,37,2018,12,2,Online,0,0,0,74.8,1,Not_Canceled
ID29234,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Not_Canceled
ID29235,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,78.0,1,Canceled
ID29236,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,112.2,0,Not_Canceled
ID29237,3,0,0,2,Meal Plan 1,0,Room_Type 4,1,2018,12,29,Online,0,0,0,188.0,1,Not_Canceled
ID29238,2,0,0,4,Meal Plan 1,0,Room_Type 1,201,2018,11,1,Online,0,0,0,68.8,3,Not_Canceled
ID29239,3,0,1,0,Meal Plan 1,0,Room_Type 4,94,2018,9,5,Online,0,0,0,168.3,0,Canceled
ID29240,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
ID29241,2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2017,9,24,Offline,0,0,0,85.0,1,Not_Canceled
ID29242,2,0,0,3,Not Selected,0,Room_Type 1,69,2018,8,31,Online,0,0,0,107.19,0,Canceled
ID29243,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,12,18,Offline,0,0,0,80.0,0,Not_Canceled
ID29244,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,6,26,Online,0,0,0,107.1,3,Not_Canceled
